trial,net,trades,pf,fast_ema,slow_ema,trend_leg_bars,min_ema_gap_pips,cross_cooldown,pullback_cooldown,use_pullback,pullback_touch,atr_period,atr_sl_mult,atr_tp_mult,max_bars_in_trade,htf_ema_period,use_htf_filter,use_adx_filter,adx_period,adx_min,session_start,session_end,max_spread_pips,lot_size,initial_balance
570,-1137.320000000007,253,0.668711513477929,8,40,48,1.4,7,5,False,0,20,2.06,5.32,48,100,False,False,14,21.9,8,21,8.0,0.1,10000.0
571,9.440000000004147,75,1.0099886780873373,9,50,40,1.7,10,5,False,0,14,2.82,6.44,48,100,True,False,14,23.2,8,21,6.0,0.1,10000.0
572,-3668.8099999999904,756,0.6339411681363657,12,40,48,1.0,10,5,True,0,14,2.26,6.97,80,200,True,False,14,22.3,8,22,8.0,0.1,10000.0
573,-288.54000000000815,131,0.8484320008404685,8,40,40,1.5,10,5,False,0,14,2.2,6.54,64,100,True,False,14,17.1,7,22,8.0,0.1,10000.0
574,273.5000000000018,43,1.393298820822548,10,38,40,2.4,6,3,False,0,20,3.16,6.25,96,100,True,False,14,16.4,7,22,6.0,0.1,10000.0
575,-31.359999999996944,29,0.9408402346771303,12,42,40,2.1,6,4,False,0,20,2.59,5.55,80,200,True,False,14,19.7,8,22,8.0,0.1,10000.0
576,-1676.8200000000088,385,0.7086664106872006,12,52,32,1.0,10,2,True,0,14,2.79,4.92,96,100,True,True,14,21.9,8,22,6.0,0.1,10000.0
577,-825.2199999999903,177,0.742466420332551,8,44,56,1.8,8,5,False,0,20,3.09,5.55,80,200,False,False,14,23.6,8,22,6.0,0.1,10000.0
578,-4889.029999999988,1338,0.743583597842528,8,48,64,0.7,9,4,True,0,14,2.6,6.56,96,100,False,False,14,21.0,7,22,8.0,0.1,10000.0
579,-3956.400000000026,1252,0.7411786563323045,10,40,48,0.5,6,3,True,1,14,2.06,5.42,96,200,False,False,14,16.4,7,22,8.0,0.1,10000.0
580,-1936.7600000000139,426,0.6721978498117909,12,42,32,1.9,7,3,True,1,14,2.35,4.6,80,100,False,True,14,19.1,8,21,8.0,0.1,10000.0
581,-46.450000000008004,66,0.948372827101765,10,46,40,1.6,8,3,False,0,20,2.16,6.16,80,200,True,False,14,20.5,8,21,8.0,0.1,10000.0
582,-3391.580000000008,970,0.754806872041341,11,40,40,1.6,8,4,True,0,20,2.56,7.38,96,100,False,False,14,23.7,8,21,6.0,0.1,10000.0
583,-888.419999999991,74,0.3551519902447522,12,46,40,1.7,8,3,False,1,20,2.06,7.04,64,200,False,False,14,19.7,8,21,6.0,0.1,10000.0
584,-4787.889999999995,1228,0.6874861705537065,8,46,72,0.7,10,2,True,1,20,2.83,7.09,48,100,False,False,14,20.1,8,21,6.0,0.1,10000.0
585,-465.1899999999987,156,0.7561616119259034,9,46,72,1.1,6,5,False,1,14,2.14,4.5,48,100,True,False,14,16.8,7,22,8.0,0.1,10000.0
586,-1376.4799999999977,257,0.7002915477286931,8,40,48,1.3,7,3,False,0,20,3.03,6.35,96,100,False,False,14,17.5,7,21,6.0,0.1,10000.0
587,-1764.4100000000035,488,0.7014837749128683,11,52,48,1.1,6,5,True,1,20,2.47,6.59,48,200,True,False,14,17.2,8,22,6.0,0.1,10000.0
588,-2322.9500000000044,569,0.7033470275958332,12,50,32,1.7,6,5,True,0,14,2.56,6.67,80,100,True,False,14,20.0,7,22,8.0,0.1,10000.0
589,-1095.7599999999966,232,0.6710456794274462,12,40,40,1.8,8,4,True,1,14,2.33,6.79,80,200,True,True,14,19.9,8,21,8.0,0.1,10000.0
590,-2798.0400000000145,668,0.6821185733031134,9,48,64,2.4,8,5,True,0,14,3.02,4.98,48,100,True,True,14,19.8,7,21,6.0,0.1,10000.0
591,-2394.359999999984,804,0.7557595460299552,9,50,56,2.3,6,4,True,0,14,2.53,5.62,48,100,True,False,14,21.6,8,21,6.0,0.1,10000.0
592,-4116.979999999988,983,0.671946988543189,9,46,56,1.4,8,3,True,1,14,2.52,6.09,64,100,False,False,14,21.0,7,21,6.0,0.1,10000.0
593,-2078.1700000000046,534,0.703712838820423,9,38,48,2.0,10,2,True,0,20,2.23,5.12,96,200,True,True,14,23.2,7,21,8.0,0.1,10000.0
594,-2505.4099999999853,665,0.704290217916018,11,50,32,1.6,7,4,True,0,20,2.28,6.3,80,100,True,False,14,23.4,8,22,8.0,0.1,10000.0
595,-1134.850000000015,248,0.6499979953182972,8,42,48,0.6,10,3,False,1,20,2.48,4.67,48,200,True,True,14,16.2,8,22,8.0,0.1,10000.0
596,-1244.5800000000036,221,0.5977466209009639,9,48,32,0.8,10,4,False,0,14,2.59,6.92,48,200,True,False,14,20.8,7,22,6.0,0.1,10000.0
597,-738.9799999999941,272,0.7983012080419676,10,38,32,0.6,10,3,False,0,20,2.57,6.84,64,100,True,False,14,22.2,7,22,6.0,0.1,10000.0
598,-1425.4399999999823,384,0.6984082989342817,12,52,32,1.3,9,3,True,1,20,2.66,4.85,48,200,True,False,14,18.7,7,21,6.0,0.1,10000.0
599,-2688.2699999999923,547,0.6456041131105398,8,38,40,1.3,10,2,True,1,14,2.98,4.73,64,200,True,False,14,16.3,8,21,8.0,0.1,10000.0
600,-1023.4600000000282,314,0.7764702542026763,9,50,56,1.8,6,2,True,1,14,2.59,6.71,80,100,True,True,14,18.4,8,22,6.0,0.1,10000.0
601,-2332.140000000003,627,0.7381797851451769,12,46,48,1.9,10,2,True,0,20,2.85,6.37,80,100,True,False,14,22.7,7,22,6.0,0.1,10000.0
602,-1930.9399999999841,508,0.7056251581685078,8,48,72,2.1,7,2,True,1,20,2.78,5.86,48,100,True,False,14,18.2,8,22,6.0,0.1,10000.0
603,-5922.139999999996,1430,0.6901210498170177,8,46,64,1.3,6,5,True,0,14,2.27,5.64,96,100,False,False,14,16.3,8,21,8.0,0.1,10000.0
604,-1296.349999999995,201,0.6062574793918077,10,44,32,1.2,10,5,True,1,14,2.97,6.16,80,200,True,True,14,21.8,8,21,8.0,0.1,10000.0
605,-2347.8900000000012,497,0.6496345463390466,11,44,40,2.3,8,4,True,0,20,2.41,5.68,80,200,True,True,14,18.0,7,21,8.0,0.1,10000.0
606,-1621.0400000000081,586,0.8076996534883086,12,48,48,2.2,9,5,True,0,14,2.56,7.4,96,100,True,False,14,20.6,7,22,8.0,0.1,10000.0
607,-3769.869999999998,828,0.6461624667737915,8,52,40,1.0,8,4,True,0,14,2.76,4.94,48,100,True,True,14,16.3,8,22,6.0,0.1,10000.0
608,-1617.8399999999965,276,0.5790941564269937,12,44,32,2.4,8,4,True,1,20,2.65,4.63,64,200,True,False,14,20.1,7,21,6.0,0.1,10000.0
609,-265.99999999999636,70,0.7189052097643454,9,48,64,1.2,9,2,False,0,20,2.17,5.48,80,200,True,True,14,19.0,8,21,6.0,0.1,10000.0
610,-1508.4400000000041,352,0.726900097765869,10,38,48,2.4,10,2,True,1,14,2.97,6.03,80,100,True,True,14,16.3,7,22,6.0,0.1,10000.0
611,-660.4500000000062,138,0.708977223154917,8,44,64,1.5,10,5,False,1,14,3.02,6.08,48,200,False,True,14,20.2,8,22,6.0,0.1,10000.0
612,-2720.529999999985,615,0.7007687205845312,12,46,40,1.2,8,3,True,0,14,2.83,5.84,96,200,True,False,14,20.5,7,22,8.0,0.1,10000.0
613,-53.79000000000269,34,0.9150934461421897,12,44,56,2.1,7,3,False,0,20,2.81,6.5,80,200,True,False,14,16.9,8,22,6.0,0.1,10000.0
614,-3200.5700000000043,765,0.6765836746283649,12,52,72,2.3,7,3,True,0,14,2.14,5.29,96,100,True,False,14,22.7,7,21,6.0,0.1,10000.0
615,-1311.500000000009,219,0.6315483397902509,9,50,56,1.2,9,3,False,0,14,2.4,6.97,80,100,False,False,14,16.6,8,22,8.0,0.1,10000.0
616,-296.12000000000444,36,0.5358038625532983,11,50,48,2.0,7,3,False,1,14,2.18,4.52,80,200,True,False,14,19.5,8,21,6.0,0.1,10000.0
617,-6253.299999999981,1297,0.6094211615743327,10,52,48,0.6,10,5,True,0,20,2.38,5.04,64,100,False,True,14,17.7,8,22,6.0,0.1,10000.0
618,-6479.820000000007,1514,0.6328955150822949,10,46,40,0.7,8,5,True,0,14,2.35,7.25,48,100,False,False,14,17.1,7,21,6.0,0.1,10000.0
619,-4480.289999999991,1156,0.7066392793746059,12,38,64,1.6,7,2,True,0,20,2.24,7.33,96,200,False,False,14,22.6,8,21,6.0,0.1,10000.0
620,-527.590000000002,153,0.7861098498362145,11,50,56,1.0,7,4,False,1,14,3.16,6.91,64,100,True,False,14,20.1,8,22,6.0,0.1,10000.0
621,-3981.7299999999823,1055,0.7169451318299082,10,38,56,0.7,10,4,True,1,14,3.14,6.38,64,100,False,False,14,23.0,7,21,8.0,0.1,10000.0
622,-2209.0200000000023,655,0.7583441087474483,11,42,56,2.1,9,4,True,0,14,3.14,7.07,64,100,True,False,14,19.9,7,21,6.0,0.1,10000.0
623,-171.41000000000167,67,0.8395533215392248,11,46,64,1.3,10,3,False,0,20,2.64,7.36,80,100,True,True,14,19.9,8,22,8.0,0.1,10000.0
624,-3388.580000000001,1177,0.7903290676190582,10,40,40,0.7,8,5,True,0,14,2.79,4.85,96,200,False,False,14,18.8,8,21,8.0,0.1,10000.0
625,-536.7900000000081,137,0.7141297517228158,11,50,72,1.0,8,4,False,0,20,2.07,6.82,80,200,True,False,14,22.5,8,22,8.0,0.1,10000.0
626,-5972.17000000002,1261,0.6151600210844034,8,46,56,2.0,8,2,True,0,20,2.27,7.13,64,100,False,True,14,18.6,7,21,8.0,0.1,10000.0
627,-908.6299999999901,136,0.5771867045755954,8,48,48,2.0,10,2,False,0,14,2.43,5.1,64,200,False,False,14,18.3,7,22,8.0,0.1,10000.0
628,-1185.2399999999961,442,0.789879377956162,11,44,64,2.0,6,2,True,1,14,2.6,6.87,48,100,True,False,14,16.2,7,21,8.0,0.1,10000.0
629,-5811.610000000006,1182,0.5894419016360554,8,50,72,1.3,8,2,True,0,20,2.02,6.73,64,100,False,True,14,22.3,7,22,8.0,0.1,10000.0
630,-5034.61,1129,0.6530857774822482,11,38,48,1.0,7,2,True,1,20,2.45,5.79,64,200,False,False,14,19.9,7,22,6.0,0.1,10000.0
631,-1680.979999999994,640,0.8012144863266815,11,50,48,2.0,6,5,True,1,14,2.48,5.2,80,200,False,False,14,21.1,8,21,6.0,0.1,10000.0
632,-3061.3200000000097,802,0.7066717769367126,8,42,40,2.2,9,3,True,0,20,2.74,5.92,64,100,True,False,14,19.3,8,21,6.0,0.1,10000.0
633,-305.29999999999563,90,0.795955194353847,10,50,32,1.0,7,5,False,0,20,3.15,5.21,96,200,False,True,14,22.9,7,21,8.0,0.1,10000.0
634,-1935.929999999992,451,0.7156790464329353,8,50,40,2.0,7,2,True,0,20,3.04,4.84,96,200,True,True,14,22.4,8,21,8.0,0.1,10000.0
635,-1040.550000000001,233,0.6967140009093771,11,38,48,0.7,8,4,False,0,20,2.68,5.0,80,100,False,True,14,19.0,8,22,8.0,0.1,10000.0
636,-140.04000000000633,56,0.8068067377598742,9,48,72,1.9,7,3,False,1,20,2.01,5.75,64,200,True,False,14,18.5,7,21,6.0,0.1,10000.0
637,-1524.8399999999965,313,0.6547456510368906,12,52,48,0.7,10,5,False,0,14,2.42,6.18,64,200,False,False,14,23.4,8,22,8.0,0.1,10000.0
638,-406.0399999999918,43,0.4808734785721592,12,46,48,1.7,9,4,False,1,14,2.09,4.96,64,200,True,False,14,20.5,7,22,8.0,0.1,10000.0
639,-2269.420000000021,668,0.7482966865381949,12,46,72,2.2,9,3,True,0,14,3.19,4.77,64,100,True,False,14,23.0,8,21,6.0,0.1,10000.0
640,187.3000000000011,57,1.2126403505784318,9,52,56,1.8,8,4,False,0,14,2.67,5.63,96,200,True,False,14,22.7,8,21,6.0,0.1,10000.0
641,-2947.519999999985,585,0.6601263779345972,9,46,72,0.8,9,5,True,1,20,2.82,6.17,96,200,True,False,14,22.9,8,22,8.0,0.1,10000.0
642,-1922.9199999999728,546,0.6929209178581182,9,44,56,1.2,6,3,True,0,14,2.01,5.43,48,200,True,True,14,23.4,8,21,8.0,0.1,10000.0
643,45.220000000001164,25,1.0917557778544325,11,50,32,2.5,8,4,False,0,14,3.04,7.28,96,200,True,False,14,22.0,7,21,8.0,0.1,10000.0
644,-5487.059999999975,1394,0.7052778693869395,8,42,72,2.0,7,2,True,0,14,2.53,6.63,80,100,False,False,14,23.9,7,21,8.0,0.1,10000.0
645,-547.760000000002,94,0.6477540915083116,10,42,64,1.9,8,2,False,0,20,3.01,6.51,48,100,False,False,14,21.8,7,21,8.0,0.1,10000.0
646,-996.3699999999953,274,0.7135806089038753,8,46,64,0.9,10,5,True,1,14,2.37,6.18,48,200,True,True,14,22.7,7,22,6.0,0.1,10000.0
647,-82.54999999999382,73,0.9295077067588916,8,40,40,2.0,7,4,False,1,14,2.92,6.87,64,200,True,False,14,23.0,7,22,6.0,0.1,10000.0
648,-3238.600000000002,773,0.6915007925379504,9,46,32,1.3,8,3,True,0,20,2.5,7.01,80,100,True,False,14,18.1,8,22,6.0,0.1,10000.0
649,-684.4800000000014,140,0.6944994911895452,11,48,64,1.2,10,5,False,1,14,2.04,7.0,96,100,False,True,14,17.7,8,22,8.0,0.1,10000.0
650,-1938.4400000000078,477,0.6816724006273145,9,48,72,2.4,10,4,True,1,14,2.31,5.9,48,100,False,True,14,21.0,8,21,8.0,0.1,10000.0
651,-1248.0699999999742,409,0.7617327623894878,12,48,48,1.6,10,2,True,1,14,2.76,7.11,48,100,True,False,14,18.7,7,21,8.0,0.1,10000.0
652,-416.46000000000095,134,0.8056839973684333,10,42,56,1.6,6,5,False,0,20,2.88,5.92,64,200,False,False,14,20.8,8,22,8.0,0.1,10000.0
653,-2740.679999999991,487,0.5865252752922647,8,44,64,0.7,9,4,False,0,14,2.2,5.0,80,100,False,False,14,17.0,8,21,6.0,0.1,10000.0
654,-2201.8800000000074,527,0.6798750834158406,10,42,48,1.4,7,5,True,1,14,2.24,5.02,80,100,True,False,14,22.9,8,21,6.0,0.1,10000.0
655,-2208.7999999999947,701,0.7869311056662743,9,48,32,1.5,8,2,True,1,20,2.84,7.24,96,200,False,False,14,22.1,7,22,6.0,0.1,10000.0
656,-429.11999999998807,92,0.7220455355118698,10,42,56,2.0,8,5,False,0,14,2.42,6.51,48,100,False,False,14,22.1,8,22,8.0,0.1,10000.0
657,229.47000000000116,41,1.404744686480289,12,38,64,1.7,9,2,False,0,14,2.6,4.63,80,200,True,False,14,19.1,7,22,6.0,0.1,10000.0
658,-2708.480000000015,839,0.7205986876242408,10,46,56,1.9,9,2,True,0,14,2.2,6.55,48,200,True,False,14,21.5,7,22,6.0,0.1,10000.0
659,-4750.800000000005,1164,0.6963425344161746,9,48,40,1.6,9,5,True,0,20,2.51,4.66,96,200,False,True,14,16.9,8,22,8.0,0.1,10000.0
660,-290.82000000000335,45,0.6216040387217654,10,48,32,2.1,9,5,False,0,14,2.01,7.34,80,100,False,True,14,21.8,8,22,6.0,0.1,10000.0
661,-5480.689999999978,1345,0.6742173730841131,11,46,32,0.7,9,5,True,0,20,2.3,5.51,80,100,False,False,14,17.4,8,22,6.0,0.1,10000.0
662,-2628.680000000013,746,0.7317963567205996,11,48,48,1.8,10,2,True,1,14,2.64,5.69,64,100,False,False,14,17.0,7,22,8.0,0.1,10000.0
663,-4674.8999999999805,1298,0.6911674648038987,10,48,56,1.9,7,5,True,0,20,2.45,4.94,48,200,False,True,14,16.6,8,22,8.0,0.1,10000.0
664,-3342.310000000015,757,0.6863088679447159,8,42,72,1.0,6,5,True,0,20,3.19,6.35,64,100,True,True,14,19.8,8,22,6.0,0.1,10000.0
665,-3326.440000000015,875,0.6817370305381052,10,38,64,1.3,7,4,True,0,20,2.25,6.85,64,200,True,False,14,20.8,8,21,6.0,0.1,10000.0
666,-193.92999999999665,122,0.8990016300979621,9,38,72,1.1,6,4,False,1,20,2.71,6.4,80,200,True,True,14,16.1,8,22,8.0,0.1,10000.0
667,-356.4099999999944,52,0.6362532276007061,11,42,56,2.2,9,3,False,1,14,2.81,5.27,48,100,False,False,14,20.5,8,21,6.0,0.1,10000.0
668,-700.7100000000046,85,0.5136356379840495,12,48,48,1.1,8,5,False,0,14,2.19,6.25,80,200,True,False,14,22.0,8,22,6.0,0.1,10000.0
669,-4469.00999999998,1120,0.7053814408522758,11,42,56,1.7,6,2,True,0,14,3.19,6.21,64,100,False,False,14,20.4,8,21,8.0,0.1,10000.0
670,-350.40000000000146,33,0.4915254237288136,12,46,48,2.0,6,4,False,1,20,2.27,5.71,96,200,True,False,14,23.4,7,22,8.0,0.1,10000.0
671,-258.22000000000116,52,0.6900603747314344,8,48,56,1.8,6,5,False,1,20,3.17,5.73,48,100,True,True,14,21.0,7,22,6.0,0.1,10000.0
672,-1945.4500000000053,440,0.6754061490050037,10,44,40,1.6,9,2,True,0,20,2.66,7.09,64,200,True,True,14,23.0,7,22,6.0,0.1,10000.0
673,-518.3999999999978,108,0.6288287772256669,10,42,48,0.6,6,3,False,0,20,2.29,6.31,64,100,True,True,14,21.1,8,21,6.0,0.1,10000.0
674,-2477.680000000002,612,0.6986373681976357,11,40,32,2.0,9,5,True,0,20,3.15,7.15,48,100,True,False,14,22.6,7,22,8.0,0.1,10000.0
675,-3933.659999999989,1024,0.6645377956334976,8,48,56,1.9,10,5,True,0,14,2.18,5.29,48,100,True,False,14,21.3,7,21,8.0,0.1,10000.0
676,-264.3700000000008,81,0.8074297993225772,9,46,32,1.2,6,5,False,0,14,2.91,5.53,96,200,True,True,14,18.1,8,21,6.0,0.1,10000.0
677,-1276.6300000000083,329,0.7368223582356009,9,46,32,0.9,8,4,False,0,20,3.13,4.97,80,200,False,False,14,21.4,7,21,6.0,0.1,10000.0
678,-1381.3599999999951,232,0.5560754571456117,12,46,56,1.0,7,2,True,1,20,2.18,4.54,80,200,True,True,14,23.2,8,21,8.0,0.1,10000.0
679,-186.45999999999913,30,0.6453649815512191,12,48,56,2.2,9,3,False,0,14,2.58,5.64,48,200,True,False,14,17.7,7,22,6.0,0.1,10000.0
680,-1286.0300000000043,189,0.5599043173542858,9,48,56,1.4,6,3,False,0,20,2.8,5.7,48,200,False,False,14,18.2,7,21,8.0,0.1,10000.0
681,-1930.049999999993,368,0.6089002275614852,12,44,40,1.0,7,3,True,1,20,2.21,7.44,80,200,True,True,14,17.5,7,21,8.0,0.1,10000.0
682,-4256.649999999998,907,0.6256435467671834,8,44,40,1.0,10,5,True,0,14,2.38,6.4,64,200,True,False,14,16.7,7,21,6.0,0.1,10000.0
683,-1537.9099999999871,373,0.7274513973806865,12,52,48,1.6,10,5,True,1,20,2.93,5.08,96,100,True,False,14,20.8,8,21,8.0,0.1,10000.0
684,-819.8900000000085,103,0.5268518732254565,12,52,64,1.1,8,4,False,0,20,2.33,6.18,80,200,True,False,14,19.9,8,22,8.0,0.1,10000.0
685,-2794.099999999996,641,0.6451661652521655,9,42,32,2.0,8,2,True,0,14,2.23,4.83,64,100,True,True,14,18.4,8,21,8.0,0.1,10000.0
686,-4251.860000000002,1128,0.7207091278967036,12,44,64,1.8,8,3,True,0,14,3.02,6.33,64,200,False,False,14,21.2,8,22,6.0,0.1,10000.0
687,-118.19000000000779,118,0.9316144859948272,10,52,48,1.2,8,4,False,0,20,2.54,5.78,96,200,True,False,14,16.4,8,22,6.0,0.1,10000.0
688,-445.1600000000035,32,0.33035485957549227,11,46,32,2.1,7,3,False,1,20,2.35,5.62,80,200,True,False,14,20.5,7,21,8.0,0.1,10000.0
689,-593.3199999999997,130,0.719175683223052,10,40,32,1.0,8,5,False,1,20,3.14,7.34,96,200,True,False,14,23.9,8,21,6.0,0.1,10000.0
690,-2646.12,684,0.7458395846019967,8,48,48,1.6,9,4,True,0,14,3.06,4.72,96,100,True,True,14,18.4,7,21,8.0,0.1,10000.0
691,-153.6100000000024,29,0.6927431291755011,9,48,64,1.6,8,4,False,0,14,2.93,4.7,80,200,True,True,14,23.1,7,22,8.0,0.1,10000.0
692,-431.69999999999163,124,0.7734631228189857,9,52,48,1.2,8,4,False,1,14,2.17,6.43,96,200,True,False,14,22.7,7,22,6.0,0.1,10000.0
693,-741.620000000019,517,0.8842067297558508,12,50,32,2.4,8,5,True,1,20,2.76,6.7,48,100,False,False,14,22.4,7,22,6.0,0.1,10000.0
694,-3309.110000000007,672,0.665279546518932,8,50,48,1.4,7,4,True,0,20,2.54,6.84,96,100,True,True,14,18.4,8,21,6.0,0.1,10000.0
695,-1399.4399999999987,217,0.599184300067593,9,48,56,0.8,7,4,False,0,14,2.92,6.22,80,100,True,False,14,17.6,7,21,6.0,0.1,10000.0
696,-2870.999999999998,693,0.673616850510606,12,38,40,1.6,6,4,True,0,14,2.24,4.99,80,100,True,False,14,16.2,8,21,8.0,0.1,10000.0
697,-3817.360000000005,927,0.6974436118829961,8,52,72,2.2,7,5,True,0,20,2.48,5.12,96,100,True,False,14,20.1,7,21,6.0,0.1,10000.0
698,-3483.88,859,0.7192604142743753,8,52,72,1.7,8,5,True,0,14,2.96,5.58,80,100,True,False,14,16.1,8,22,6.0,0.1,10000.0
699,-746.7699999999932,204,0.7779532101144175,10,48,48,2.2,9,4,True,1,14,2.78,6.93,96,100,True,True,14,21.2,8,21,6.0,0.1,10000.0
700,-2853.6600000000235,451,0.5589008614360153,9,42,64,0.5,10,3,True,1,20,2.91,4.68,64,200,True,True,14,19.3,7,22,6.0,0.1,10000.0
