trial,score,net,trades,pf,daily_ema_period,use_daily_bias,htf_zone_bars,min_break_body_ratio,use_double_trap,trap_lookback,ny_chaos_start,ny_chaos_end,momentum_start,momentum_end,ltf_fast_ema,ltf_slow_ema,entry_mode,atr_period,atr_sl_mult,atr_tp_mult,use_trailing,trail_atr_mult,max_bars_in_trade,extend_hold_in_momentum,use_compression_filter,compress_atr_ratio,compress_lookback,cooldown_bars,max_spread_pips,lot_size,initial_balance
336,-inf,0.0,0,0.0,100,True,24,0.61,False,6,12,15,15,2,8,21,2,14,1.95,5.4,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
338,-inf,-195.49000000000342,105,0.712370891328017,100,True,20,0.69,True,6,12,15,15,2,8,21,2,14,2.04,4.37,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
339,-inf,0.0,0,0.0,100,True,20,0.59,False,6,13,15,15,2,8,21,2,14,1.96,5.18,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
340,-inf,-269.0800000000072,124,0.6626252241182592,50,True,20,0.65,True,6,12,14,15,3,8,21,2,14,1.73,3.57,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
341,-inf,760.0200000000059,112,3.07951187479479,100,True,24,0.66,False,6,13,14,16,2,8,21,1,14,1.9,3.68,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
342,-inf,-258.5,105,0.6586827928594063,50,True,24,0.55,True,6,12,15,15,2,8,21,2,14,2.17,4.82,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
344,-inf,-170.09999999999854,96,0.7150371909133553,100,True,20,0.68,True,6,13,14,16,3,8,21,2,14,1.93,3.85,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
345,-inf,976.1000000000076,196,2.4030271233703697,100,True,24,0.63,True,6,13,15,15,3,8,21,1,14,2.09,4.19,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
346,-inf,1580.2299999999996,128,10.713732480944184,50,True,24,0.68,False,6,12,14,15,3,8,21,1,14,1.69,3.81,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
349,-inf,1356.4300000000003,186,3.357573650821239,50,True,24,0.65,False,6,12,14,16,3,8,21,1,14,1.7,5.16,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
350,-inf,0.0,0,0.0,50,True,24,0.63,False,6,12,16,16,3,8,21,2,14,1.95,3.96,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
354,-inf,-171.84000000000378,97,0.713399379565696,100,True,20,0.54,True,6,12,16,15,3,8,21,2,14,1.72,5.11,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
355,-inf,0.0,0,0.0,50,True,16,0.59,False,6,13,16,16,3,8,21,2,14,1.77,4.86,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
356,-inf,0.0,0,0.0,100,True,16,0.57,False,6,13,15,16,3,8,21,2,14,1.68,5.23,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
357,-inf,-260.6200000000117,112,0.6564234394568585,50,True,20,0.66,True,6,12,14,16,3,8,21,2,14,1.97,4.87,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
359,-inf,980.410000000009,177,2.668271848625102,100,True,20,0.62,False,6,12,14,16,3,8,21,1,14,1.72,4.81,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
361,-inf,793.5200000000077,142,2.638116471583989,100,True,20,0.63,False,6,12,16,15,2,8,21,1,14,1.93,4.95,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
362,-inf,668.1100000000042,113,2.651775118670886,100,True,20,0.69,False,6,12,16,15,3,8,21,1,14,1.94,4.02,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
363,-inf,0.0,0,0.0,50,True,24,0.51,False,6,13,14,16,3,8,21,2,14,1.87,4.25,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
364,-inf,560.3200000000015,194,1.622017961612327,100,True,20,0.64,True,6,13,14,16,2,8,21,1,14,1.98,5.49,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
366,-inf,-261.96000000000095,126,0.6757278669043375,50,True,20,0.56,True,6,13,14,15,3,8,21,2,14,1.72,4.97,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
367,-inf,0.0,0,0.0,50,True,16,0.67,False,6,12,14,15,2,8,21,2,14,2.17,4.49,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
372,-inf,-136.8099999999995,93,0.7607338358488257,100,True,20,0.54,True,6,12,14,16,2,8,21,2,14,1.86,4.26,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
376,-inf,0.0,0,0.0,100,True,16,0.58,False,6,13,16,15,2,8,21,2,14,2.08,4.17,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
377,-inf,0.0,0,0.0,100,True,16,0.52,False,6,12,15,16,3,8,21,2,14,1.76,4.79,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
378,-inf,1257.600000000004,138,6.520389798516308,100,True,24,0.62,False,6,13,14,15,2,8,21,1,14,2.04,4.82,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
381,-inf,1060.380000000001,192,2.5307041602910183,50,True,24,0.57,False,6,13,15,16,3,8,21,1,14,2.18,4.9,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
382,-inf,1103.560000000005,151,3.509630909876515,100,True,24,0.65,False,6,13,15,16,2,8,21,1,14,1.87,4.23,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
383,-inf,-282.8100000000104,106,0.6194442575523111,100,True,16,0.5,True,6,13,15,16,2,8,21,2,14,2.15,5.39,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
393,-inf,-243.40000000000873,124,0.6888064949178546,50,True,20,0.65,True,6,12,15,15,3,8,21,2,14,1.64,4.21,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
394,-inf,0.0,0,0.0,50,True,16,0.6,False,6,13,15,15,2,8,21,2,14,1.83,4.95,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
395,-inf,1236.4200000000055,158,5.000452971818682,100,True,24,0.59,False,6,13,14,15,3,8,21,1,14,2.04,4.05,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
400,-inf,-248.3900000000176,111,0.6490873643761301,100,True,16,0.59,True,6,13,16,16,3,8,21,2,14,1.63,4.73,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
402,-inf,0.0,0,0.0,50,True,24,0.65,False,6,12,16,16,3,8,21,2,14,2.0,5.27,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
404,-inf,876.7400000000034,173,2.409640491349926,50,True,24,0.61,False,6,13,15,16,3,8,21,1,14,1.6,3.57,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
406,-inf,0.0,0,0.0,50,True,16,0.51,False,6,12,14,16,3,8,21,2,14,1.75,4.01,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
407,-inf,-254.0899999999947,95,0.6179844541668547,100,True,24,0.68,True,6,13,15,15,3,8,21,2,14,2.02,5.14,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
408,-inf,919.940000000006,138,3.0800416035453457,100,True,16,0.65,False,6,12,14,16,3,8,21,1,14,1.85,5.24,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
409,-inf,0.0,0,0.0,50,True,24,0.66,False,6,12,15,15,3,8,21,2,14,1.94,4.15,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
411,-inf,-254.39999999999964,123,0.6817852050133839,50,True,20,0.61,True,6,13,15,15,3,8,21,2,14,1.86,4.9,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
414,-inf,-237.74000000000524,107,0.6738372890657155,50,True,20,0.51,True,6,12,16,16,2,8,21,2,14,2.11,3.72,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
419,-inf,1151.2800000000043,174,2.816844729906734,50,True,16,0.68,False,6,13,15,16,2,8,21,1,14,1.81,4.2,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
424,-inf,1243.3000000000065,126,7.351144258275439,100,True,24,0.69,False,6,12,14,15,2,8,21,1,14,1.62,5.47,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
425,-inf,-203.41000000000895,94,0.6876669840002457,50,True,24,0.55,True,6,13,14,16,2,8,21,2,14,2.11,4.44,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
427,-inf,-259.43000000000575,113,0.6569702098401408,50,True,24,0.63,True,6,12,14,15,3,8,21,2,14,1.89,4.15,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
428,-inf,1292.810000000005,122,10.227765881513205,100,True,20,0.66,False,6,13,15,15,2,8,21,1,14,1.87,5.26,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
430,-inf,-215.79999999999745,106,0.6903251729185202,50,True,20,0.56,True,6,12,15,16,2,8,21,2,14,1.9,3.86,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
431,-inf,978.389999999994,198,2.287914489186094,50,True,20,0.58,False,6,12,14,16,2,8,21,1,14,1.65,4.15,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
434,-inf,1127.0700000000052,154,3.4346445466917244,100,True,24,0.65,False,6,13,16,15,2,8,21,1,14,2.18,3.51,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
436,-inf,-283.8699999999935,106,0.619925556983719,50,True,24,0.56,True,6,12,14,15,2,8,21,2,14,1.81,3.79,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
437,-inf,-210.41999999999643,104,0.6897329656880814,100,True,20,0.68,True,6,12,15,15,2,8,21,2,14,1.77,4.82,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
438,-inf,1075.9400000000023,157,3.0033888206159465,50,True,20,0.65,False,6,12,14,16,3,8,21,1,14,2.14,5.14,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
439,-inf,-233.65000000000873,106,0.6684545854440708,50,True,20,0.59,True,6,13,15,16,2,8,21,2,14,1.73,3.62,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
440,-inf,0.0,0,0.0,50,True,20,0.64,False,6,13,16,16,3,8,21,2,14,1.95,4.75,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
441,-inf,1362.1800000000112,181,4.020689655172414,100,True,24,0.65,False,6,13,14,15,3,8,21,1,14,1.6,3.55,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
442,-inf,1212.380000000001,149,3.604748093243098,50,True,24,0.7,False,6,12,15,16,2,8,21,1,14,1.98,4.88,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
444,-inf,1858.560000000014,166,8.074838218500192,50,True,20,0.67,False,6,13,14,15,3,8,21,1,14,1.98,5.28,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
446,-inf,893.5399999999972,139,2.7081302211771905,50,True,20,0.67,False,6,13,16,15,3,8,21,1,14,1.96,5.23,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
450,-inf,-257.18000000000393,105,0.6528956851524436,50,True,24,0.67,True,6,13,15,15,2,8,21,2,14,2.06,4.99,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
451,-inf,0.0,0,0.0,100,True,24,0.68,False,6,12,14,16,3,8,21,2,14,1.79,4.38,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
454,-inf,0.0,0,0.0,50,True,20,0.58,False,6,13,15,16,2,8,21,2,14,2.06,5.12,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
455,-inf,1223.7300000000123,190,2.899051816446562,50,True,16,0.66,False,6,12,15,16,3,8,21,1,14,1.74,3.95,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
457,-inf,-209.14999999999964,107,0.694408322496749,100,True,20,0.62,True,6,12,15,15,3,8,21,2,14,1.99,5.08,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
459,-inf,-178.0599999999995,82,0.6792347462665057,100,True,24,0.64,True,6,12,16,16,2,8,21,2,14,1.96,4.15,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
461,-inf,1198.6299999999956,186,3.051008709638781,50,True,16,0.63,False,6,13,15,16,2,8,21,1,14,2.01,4.13,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
462,-inf,1152.1600000000017,185,3.0880785820435683,100,True,20,0.64,False,6,12,16,15,3,8,21,1,14,2.11,3.62,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
463,-inf,1732.5400000000027,173,6.831700831397894,50,True,24,0.61,False,6,12,15,15,2,8,21,1,14,2.02,4.29,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
464,-inf,-234.4399999999987,105,0.6649133840260706,100,True,20,0.58,True,6,12,15,15,2,8,21,2,14,1.83,5.35,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
465,-inf,-150.01000000000204,82,0.7272396676182337,100,True,24,0.53,True,6,12,16,15,2,8,21,2,14,2.13,4.82,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
466,-inf,0.0,0,0.0,50,True,24,0.66,False,6,13,16,15,3,8,21,2,14,1.85,5.14,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
468,-inf,0.0,0,0.0,100,True,24,0.57,False,6,12,14,16,3,8,21,2,14,1.65,5.28,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
469,-inf,-186.40000000000146,84,0.6753800874244614,100,True,24,0.65,True,6,13,16,15,3,8,21,2,14,2.07,4.44,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
470,-inf,0.0,0,0.0,100,True,20,0.57,False,6,13,14,15,3,8,21,2,14,2.07,4.02,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
472,-inf,0.0,0,0.0,50,True,24,0.56,False,6,12,16,15,2,8,21,2,14,2.04,4.82,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
473,-inf,-233.30999999999767,91,0.6384080095469833,100,True,24,0.55,True,6,12,15,15,2,8,21,2,14,2.16,3.81,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
474,-inf,-253.5900000000147,107,0.6414675526650644,100,True,16,0.63,True,6,12,16,16,2,8,21,2,14,1.76,5.14,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
475,-inf,889.0899999999983,192,2.252486405770152,100,True,20,0.6,False,6,12,15,16,3,8,21,1,14,1.69,5.24,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
476,-inf,-188.15000000000873,96,0.7004553270075781,100,True,20,0.64,True,6,12,16,16,3,8,21,2,14,2.15,5.22,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
477,-inf,0.0,0,0.0,100,True,16,0.55,False,6,13,16,15,2,8,21,2,14,1.8,4.88,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
478,-inf,-243.1999999999971,106,0.6599362380446334,50,True,24,0.5,True,6,12,15,15,2,8,21,2,14,1.87,3.94,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
479,-inf,-346.69000000000415,123,0.6081890511278875,50,True,16,0.5,True,6,12,16,15,2,8,21,2,14,2.17,3.67,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
480,-inf,622.6100000000042,194,1.6576217837677973,100,True,24,0.65,True,6,12,16,15,3,8,21,1,14,1.88,5.37,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
481,-inf,1531.0100000000093,168,6.376681299385425,100,True,20,0.64,False,6,13,14,15,3,8,21,1,14,1.83,4.17,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
482,-inf,0.0,0,0.0,100,True,16,0.59,False,6,12,16,16,2,8,21,2,14,1.9,3.79,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
484,-inf,0.0,0,0.0,50,True,16,0.63,False,6,12,16,16,3,8,21,2,14,1.6,4.92,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
489,-inf,-273.38000000000466,123,0.6740897928041771,50,True,20,0.51,True,6,13,14,15,3,8,21,2,14,2.12,4.57,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
490,-inf,-316.30000000001746,130,0.6268639109097773,50,True,16,0.51,True,6,13,16,15,3,8,21,2,14,1.63,4.9,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
496,-inf,-240.3000000000011,98,0.6391891891891892,50,True,24,0.6,True,6,13,15,16,2,8,21,2,14,1.74,3.74,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
497,-inf,1413.5600000000068,182,4.280711119363149,100,True,24,0.6,False,6,12,15,15,2,8,21,1,14,2.08,4.87,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
501,-inf,0.0,0,0.0,50,True,16,0.59,False,6,12,15,15,2,8,21,2,14,1.87,4.27,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
502,-inf,0.0,0,0.0,50,True,24,0.57,False,6,12,15,15,2,8,21,2,14,1.94,4.06,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
503,-inf,0.0,0,0.0,100,True,20,0.53,False,6,12,15,15,2,8,21,2,14,2.18,5.21,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
505,-inf,-259.420000000011,113,0.6554115084214441,50,True,20,0.7,True,6,13,16,15,3,8,21,2,14,1.84,5.12,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
508,-inf,0.0,0,0.0,50,True,24,0.51,False,6,12,15,16,3,8,21,2,14,2.17,4.58,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
510,-inf,-239.69000000000415,106,0.6658301615848983,50,True,24,0.64,True,6,12,15,15,2,8,21,2,14,1.89,5.38,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
511,-inf,853.5699999999979,143,2.6059038229981937,50,True,24,0.65,False,6,13,15,16,3,8,21,1,14,1.64,4.19,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
513,-inf,-216.70000000000073,106,0.6858691870578685,50,True,20,0.69,True,6,12,14,16,2,8,21,2,14,1.69,3.8,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
514,-inf,-241.45999999999913,112,0.6780490406538754,50,True,20,0.58,True,6,13,15,16,3,8,21,2,14,1.99,4.08,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
515,-inf,0.0,0,0.0,50,True,24,0.63,False,6,13,16,16,3,8,21,2,14,2.0,4.56,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
520,-inf,0.0,0,0.0,50,True,24,0.61,False,6,13,15,16,2,8,21,2,14,2.04,5.34,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
524,-inf,392.7100000000064,180,1.4345338865836792,100,True,20,0.67,True,6,12,16,16,3,8,21,1,14,1.77,5.11,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
525,-inf,-263.87000000000626,109,0.6456884281762763,100,True,16,0.67,True,6,12,14,16,3,8,21,2,14,2.19,3.63,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
527,-inf,919.5499999999975,137,2.8016261755485896,50,True,20,0.67,False,6,13,16,16,2,8,21,1,14,2.07,3.81,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
528,-inf,888.6200000000026,154,2.8671233164541,100,True,16,0.63,False,6,13,14,16,2,8,21,1,14,1.67,4.05,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
529,-inf,1144.5099999999948,191,3.0203534042966336,100,True,24,0.6,False,6,13,16,16,2,8,21,1,14,1.91,4.65,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
531,-inf,-169.26999999999862,93,0.7212790831700451,100,True,20,0.61,True,6,12,16,15,2,8,21,2,14,2.05,4.59,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
532,-inf,943.200000000008,164,2.76950640676885,100,True,20,0.64,False,6,12,16,16,2,8,21,1,14,1.68,4.06,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
534,-inf,0.0,0,0.0,100,True,20,0.56,False,6,12,15,16,2,8,21,2,14,1.78,4.99,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
538,-inf,-180.36000000000604,105,0.7256756962294858,100,True,20,0.53,True,6,12,14,15,2,8,21,2,14,1.71,4.06,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
539,-inf,0.0,0,0.0,50,True,16,0.68,False,6,13,16,15,3,8,21,2,14,2.17,3.86,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
540,-inf,1409.0800000000054,179,5.038635712238464,100,True,16,0.6,False,6,12,15,15,3,8,21,1,14,1.91,4.49,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
543,-inf,-170.70000000000437,97,0.7168261973092683,100,True,20,0.6,True,6,12,14,16,3,8,21,2,14,1.95,3.7,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
547,-inf,1134.4100000000035,189,2.813373189679977,50,True,16,0.63,False,6,13,14,16,3,8,21,1,14,1.9,4.58,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
549,-inf,789.0300000000025,184,2.201745434607125,100,True,24,0.53,False,6,12,15,16,3,8,21,1,14,1.94,4.48,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
550,-inf,-132.01000000000022,96,0.7825564157469939,100,True,20,0.61,True,6,12,15,16,3,8,21,2,14,2.18,4.73,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
551,-inf,-283.75000000000364,106,0.6070869739811956,100,True,16,0.51,True,6,12,15,16,2,8,21,2,14,1.8,3.69,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
552,-inf,-150.3900000000067,94,0.7402904657468009,100,True,20,0.51,True,6,12,14,16,2,8,21,2,14,1.64,4.11,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
555,-inf,482.56000000000495,198,1.484133433659393,100,True,20,0.69,True,6,13,16,15,2,8,21,1,14,1.76,4.09,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
557,-inf,889.9800000000014,154,2.7916775713164093,100,True,16,0.63,False,6,13,15,16,2,8,21,1,14,1.84,4.75,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
558,-inf,-312.85000000000036,127,0.6359627177416539,50,True,16,0.63,True,6,13,14,16,3,8,21,2,14,1.92,4.73,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
561,-inf,835.6200000000026,155,2.652729430379747,100,True,20,0.61,False,6,13,16,15,2,8,21,1,14,1.76,3.56,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
562,-inf,0.0,0,0.0,50,True,24,0.67,False,6,12,14,15,3,8,21,2,14,1.78,3.63,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
565,-inf,-251.12000000001171,112,0.6643274384782987,50,True,20,0.61,True,6,13,16,16,3,8,21,2,14,1.75,4.06,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
566,-inf,0.0,0,0.0,100,True,24,0.57,False,6,12,16,15,2,8,21,2,14,2.15,4.84,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
567,-inf,965.6400000000103,170,2.872774523874171,100,True,20,0.63,False,6,12,16,15,3,8,21,1,14,1.6,5.42,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
569,-inf,511.8400000000056,195,1.5541972996091256,100,True,20,0.64,True,6,12,16,16,2,8,21,1,14,1.85,4.96,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
570,-inf,503.26000000000204,195,1.5406108001847656,100,True,20,0.64,True,6,12,16,16,2,8,21,1,14,1.84,4.76,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
571,-inf,-314.1100000000097,128,0.62479992355288,50,True,16,0.53,True,6,13,15,16,3,8,21,2,14,1.68,3.85,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
574,-inf,-249.0699999999997,110,0.6481813687407302,100,True,16,0.69,True,6,12,16,16,3,8,21,2,14,1.9,3.95,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
575,-inf,1424.4800000000087,152,6.248830096908508,100,True,20,0.65,False,6,12,15,15,2,8,21,1,14,2.04,3.88,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
577,-inf,0.0,0,0.0,100,True,16,0.67,False,6,12,16,16,3,8,21,2,14,1.96,3.65,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
578,-inf,879.5300000000043,133,2.8217274233637113,50,True,20,0.69,False,6,13,16,15,2,8,21,1,14,1.9,4.26,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
580,-inf,0.0,0,0.0,100,True,16,0.55,False,6,12,14,16,3,8,21,2,14,1.82,4.36,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
581,-inf,-145.06000000000677,82,0.7338006716458996,100,True,24,0.56,True,6,13,16,16,2,8,21,2,14,2.11,4.81,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
582,-inf,-284.86000000000786,123,0.651129182383775,50,True,16,0.51,True,6,12,15,16,2,8,21,2,14,1.88,3.73,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
583,-inf,1219.2100000000028,162,3.6567518685581057,100,True,20,0.7,False,6,13,15,15,2,8,21,1,14,1.81,3.91,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
584,-inf,986.8400000000001,171,2.5707259617680296,50,True,24,0.6,False,6,12,16,15,2,8,21,1,14,2.15,3.99,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
590,-inf,0.0,0,0.0,100,True,24,0.54,False,6,12,14,16,3,8,21,2,14,1.73,4.87,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
591,-inf,-268.75000000000364,118,0.671032498928943,50,True,20,0.59,True,6,13,15,15,2,8,21,2,14,2.14,5.18,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
594,-inf,939.4000000000069,177,2.577948364772479,100,True,20,0.62,False,6,13,16,16,3,8,21,1,14,1.73,3.66,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
595,-inf,-226.99000000000524,118,0.7047169320428764,50,True,20,0.61,True,6,13,14,15,2,8,21,2,14,1.89,4.88,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
596,-inf,1243.650000000005,152,5.519077034883721,100,True,20,0.62,False,6,13,15,15,2,8,21,1,14,1.61,3.72,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
598,-inf,0.0,0,0.0,50,True,16,0.68,False,6,13,15,15,3,8,21,2,14,1.75,4.09,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
601,-inf,804.0200000000059,125,2.8067053166149836,100,True,24,0.69,False,6,13,16,16,2,8,21,1,14,1.77,3.88,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
603,-inf,1090.7100000000119,189,2.746449329896082,100,True,16,0.62,False,6,12,16,16,2,8,21,1,14,1.72,4.71,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
604,-inf,-159.76000000000386,98,0.7310799892270401,100,True,20,0.55,True,6,12,15,16,3,8,21,2,14,1.7,5.16,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
